# wavenumber (k), Specular Transmittance [-]
133.78703000,  0.75298000
134.02809000,  0.75081000
134.26915000,  0.74898000
134.51021000,  0.74720000
134.75126000,  0.74537000
134.99232000,  0.74349000
135.23338000,  0.74164000
135.47444000,  0.73986000
135.71550000,  0.73808000
135.95655000,  0.73609000
136.19761000,  0.73366000
136.43867000,  0.73073000
136.67973000,  0.72757000
136.92078000,  0.72465000
137.16184000,  0.72249000
137.40290000,  0.72131000
137.64396000,  0.72107000
137.88501000,  0.72148000
138.12607000,  0.72212000
138.36713000,  0.72253000
138.60819000,  0.72229000
138.84925000,  0.72123000
139.09030000,  0.71961000
139.33136000,  0.71797000
139.57242000,  0.71688000
139.81348000,  0.71657000
140.05453000,  0.71686000
140.29559000,  0.71737000
140.53665000,  0.71782000
140.77771000,  0.71817000
141.01876000,  0.71853000
141.25982000,  0.71891000
141.50088000,  0.71914000
141.74194000,  0.71896000
141.98300000,  0.71825000
142.22405000,  0.71712000
142.46511000,  0.71577000
142.70617000,  0.71439000
142.94723000,  0.71311000
143.18828000,  0.71200000
143.42934000,  0.71112000
143.67040000,  0.71038000
143.91146000,  0.70952000
144.15252000,  0.70812000
144.39357000,  0.70598000
144.63463000,  0.70320000
144.87569000,  0.70011000
145.11675000,  0.69700000
145.35780000,  0.69398000
145.59886000,  0.69100000
145.83992000,  0.68804000
146.08098000,  0.68507000
146.32203000,  0.68205000
146.56309000,  0.67892000
146.80415000,  0.67572000
147.04521000,  0.67276000
147.28627000,  0.67041000
147.52732000,  0.66890000
147.76838000,  0.66801000
148.00944000,  0.66726000
148.25050000,  0.66618000
148.49155000,  0.66466000
148.73261000,  0.66294000
148.97367000,  0.66136000
149.21473000,  0.66008000
149.45579000,  0.65902000
149.69684000,  0.65808000
149.93790000,  0.65733000
150.17896000,  0.65700000
150.42002000,  0.65716000
150.66107000,  0.65763000
150.90213000,  0.65796000
151.14319000,  0.65779000
151.38425000,  0.65706000
151.62530000,  0.65599000
151.86636000,  0.65484000
152.10742000,  0.65382000
152.34848000,  0.65294000
152.58954000,  0.65218000
152.83059000,  0.65140000
153.07165000,  0.65046000
153.31271000,  0.64919000
153.55377000,  0.64751000
153.79482000,  0.64546000
154.03588000,  0.64317000
154.27694000,  0.64088000
154.51800000,  0.63881000
154.75905000,  0.63715000
155.00011000,  0.63594000
155.24117000,  0.63508000
155.48223000,  0.63433000
155.72329000,  0.63339000
155.96434000,  0.63203000
156.20540000,  0.63014000
156.44646000,  0.62783000
156.68752000,  0.62540000
156.92857000,  0.62314000
157.16963000,  0.62115000
157.41069000,  0.61926000
157.65175000,  0.61711000
157.89281000,  0.61443000
158.13386000,  0.61132000
158.37492000,  0.60812000
158.61598000,  0.60520000
158.85704000,  0.60275000
159.09809000,  0.60074000
159.33915000,  0.59901000
159.58021000,  0.59744000
159.82127000,  0.59589000
160.06232000,  0.59428000
160.30338000,  0.59258000
160.54444000,  0.59086000
160.78550000,  0.58926000
161.02656000,  0.58788000
161.26761000,  0.58670000
161.50867000,  0.58563000
161.74973000,  0.58452000
161.99079000,  0.58333000
162.23184000,  0.58213000
162.47290000,  0.58106000
162.71396000,  0.58025000
162.95502000,  0.57960000
163.19608000,  0.57885000
163.43713000,  0.57761000
163.67819000,  0.57572000
163.91925000,  0.57337000
164.16031000,  0.57108000
164.40136000,  0.56932000
164.64242000,  0.56813000
164.88348000,  0.56707000
165.12454000,  0.56546000
165.36559000,  0.56287000
165.60665000,  0.55945000
165.84771000,  0.55576000
166.08877000,  0.55243000
166.32983000,  0.54974000
166.57088000,  0.54746000
166.81194000,  0.54516000
167.05300000,  0.54251000
167.29406000,  0.53955000
167.53511000,  0.53655000
167.77617000,  0.53377000
168.01723000,  0.53126000
168.25829000,  0.52891000
168.49934000,  0.52658000
168.74040000,  0.52426000
168.98146000,  0.52207000
169.22252000,  0.52011000
169.46358000,  0.51844000
169.70463000,  0.51694000
169.94569000,  0.51540000
170.18675000,  0.51352000
170.42781000,  0.51114000
170.66886000,  0.50831000
170.90992000,  0.50533000
171.15098000,  0.50260000
171.39204000,  0.50040000
171.63310000,  0.49873000
171.87415000,  0.49735000
172.11521000,  0.49593000
172.35627000,  0.49429000
172.59733000,  0.49244000
172.83838000,  0.49054000
173.07944000,  0.48875000
173.32050000,  0.48707000
173.56156000,  0.48535000
173.80261000,  0.48339000
174.04367000,  0.48106000
174.28473000,  0.47837000
174.52579000,  0.47539000
174.76685000,  0.47222000
175.00790000,  0.46898000
175.24896000,  0.46584000
175.49002000,  0.46298000
175.73108000,  0.46046000
175.97213000,  0.45815000
176.21319000,  0.45580000
176.45425000,  0.45325000
176.69531000,  0.45053000
176.93636000,  0.44775000
177.17742000,  0.44491000
177.41848000,  0.44189000
177.65954000,  0.43859000
177.90060000,  0.43508000
178.14165000,  0.43154000
178.38271000,  0.42809000
178.62377000,  0.42465000
178.86483000,  0.42111000
179.10588000,  0.41749000
179.34694000,  0.41399000
179.58800000,  0.41080000
179.82906000,  0.40793000
180.07012000,  0.40516000
180.31117000,  0.40224000
180.55223000,  0.39901000
180.79329000,  0.39555000
181.03435000,  0.39210000
181.27540000,  0.38890000
181.51646000,  0.38603000
181.75752000,  0.38331000
181.99858000,  0.38041000
182.23963000,  0.37711000
182.48069000,  0.37348000
182.72175000,  0.36979000
182.96281000,  0.36629000
183.20387000,  0.36304000
183.44492000,  0.35994000
183.68598000,  0.35686000
183.92704000,  0.35382000
184.16810000,  0.35088000
184.40915000,  0.34806000
184.65021000,  0.34521000
184.89127000,  0.34209000
185.13233000,  0.33846000
185.37339000,  0.33424000
185.61444000,  0.32950000
185.85550000,  0.32451000
186.09656000,  0.31959000
186.33762000,  0.31494000
186.57867000,  0.31054000
186.81973000,  0.30624000
187.06079000,  0.30186000
187.30185000,  0.29740000
187.54290000,  0.29297000
187.78396000,  0.28871000
188.02502000,  0.28465000
188.26608000,  0.28068000
188.50714000,  0.27661000
188.74819000,  0.27225000
188.98925000,  0.26749000
189.23031000,  0.26231000
189.47137000,  0.25678000
189.71242000,  0.25106000
189.95348000,  0.24531000
190.19454000,  0.23964000
190.43560000,  0.23406000
190.67665000,  0.22851000
190.91771000,  0.22293000
191.15877000,  0.21729000
191.39983000,  0.21168000
191.64089000,  0.20618000
191.88194000,  0.20080000
192.12300000,  0.19542000
192.36406000,  0.18991000
192.60512000,  0.18417000
192.84617000,  0.17824000
193.08723000,  0.17219000
193.32829000,  0.16609000
193.56935000,  0.15989000
193.81041000,  0.15350000
194.05146000,  0.14686000
194.29252000,  0.14005000
194.53358000,  0.13326000
194.77464000,  0.12665000
195.01569000,  0.12022000
195.25675000,  0.11377000
195.49781000,  0.10700000
195.73887000,  0.09972000
195.97992000,  0.09199000
196.22098000,  0.08408000
196.46204000,  0.07637000
196.70310000,  0.06908000
196.94416000,  0.06227000
197.18521000,  0.05581000
197.42627000,  0.04951000
197.66733000,  0.04330000
197.90839000,  0.03727000
198.14944000,  0.03161000
198.39050000,  0.02646000
198.63156000,  0.02185000
198.87262000,  0.01771000
199.11367000,  0.01399000
199.35473000,  0.01072000
199.59579000,  0.00794000
199.83685000,  0.00565000
200.07791000,  0.00381000
200.31896000,  0.00231000
200.56002000,  0.00108000
200.80108000,  0.00012000
201.04214000, -0.00027000
201.28319000, -0.00026000
201.52425000, -0.00013000
201.76531000,  0.00004000
202.00637000,  0.00039000
202.24743000,  0.00091000
202.48848000,  0.00147000
202.72954000,  0.00192000
202.97060000,  0.00219000
203.21166000,  0.00234000
203.45271000,  0.00242000
203.69377000,  0.00240000
203.93483000,  0.00233000
204.17589000,  0.00216000
204.41694000,  0.00193000
204.65800000,  0.00142000
204.89906000,  0.00086000
205.14012000,  0.00092000
205.38118000,  0.00167000
205.62223000,  0.00229000
205.86329000,  0.00314000
206.10435000,  0.00428000
206.34541000,  0.00575000
206.58646000,  0.00759000
206.82752000,  0.00973000
207.06858000,  0.01205000
207.30964000,  0.01442000
207.55070000,  0.01679000
207.79175000,  0.01923000
208.03281000,  0.02184000
208.27387000,  0.02473000
208.51493000,  0.02796000
208.75598000,  0.03150000
208.99704000,  0.03523000
209.23810000,  0.03903000
209.47916000,  0.04281000
209.72021000,  0.04657000
209.96127000,  0.05043000
210.20233000,  0.05456000
210.44339000,  0.05904000
210.68445000,  0.06383000
210.92550000,  0.06875000
211.16656000,  0.07357000
211.40762000,  0.07814000
211.64868000,  0.08246000
211.88973000,  0.08667000
212.13079000,  0.09088000
212.37185000,  0.09512000
212.61291000,  0.09935000
212.85396000,  0.10353000
213.09502000,  0.10760000
213.33608000,  0.11155000
213.57714000,  0.11534000
213.81820000,  0.11896000
214.05925000,  0.12243000
214.30031000,  0.12582000
214.54137000,  0.12915000
214.78243000,  0.13240000
215.02348000,  0.13549000
215.26454000,  0.13833000
215.50560000,  0.14093000
215.74666000,  0.14335000
215.98772000,  0.14572000
216.22877000,  0.14814000
216.46983000,  0.15066000
216.71089000,  0.15324000
216.95195000,  0.15576000
217.19300000,  0.15808000
217.43406000,  0.16012000
217.67512000,  0.16190000
217.91618000,  0.16355000
218.15723000,  0.16520000
218.39829000,  0.16689000
218.63935000,  0.16860000
218.88041000,  0.17022000
219.12147000,  0.17169000
219.36252000,  0.17299000
219.60358000,  0.17420000
219.84464000,  0.17538000
220.08570000,  0.17662000
220.32675000,  0.17795000
220.56781000,  0.17941000
220.80887000,  0.18096000
221.04993000,  0.18254000
221.29099000,  0.18398000
221.53204000,  0.18511000
221.77310000,  0.18582000
222.01416000,  0.18617000
222.25522000,  0.18638000
222.49627000,  0.18672000
222.73733000,  0.18732000
222.97839000,  0.18814000
223.21945000,  0.18903000
223.46050000,  0.18978000
223.70156000,  0.19030000
223.94262000,  0.19057000
224.18368000,  0.19070000
224.42474000,  0.19082000
224.66579000,  0.19105000
224.90685000,  0.19144000
225.14791000,  0.19197000
