# wavenumber (k), Specular Transmittance [-]
139.81348000,  0.04822000
140.05453000,  0.04801000
140.29559000,  0.04788000
140.53665000,  0.04809000
140.77771000,  0.04860000
141.01876000,  0.04908000
141.25982000,  0.04924000
141.50088000,  0.04895000
141.74194000,  0.04830000
141.98300000,  0.04747000
142.22405000,  0.04661000
142.46511000,  0.04587000
142.70617000,  0.04540000
142.94723000,  0.04539000
143.18828000,  0.04590000
143.42934000,  0.04673000
143.67040000,  0.04754000
143.91146000,  0.04794000
144.15252000,  0.04775000
144.39357000,  0.04709000
144.63463000,  0.04630000
144.87569000,  0.04571000
145.11675000,  0.04545000
145.35780000,  0.04536000
145.59886000,  0.04513000
145.83992000,  0.04458000
146.08098000,  0.04376000
146.32203000,  0.04291000
146.56309000,  0.04234000
146.80415000,  0.04224000
147.04521000,  0.04266000
147.28627000,  0.04352000
147.52732000,  0.04452000
147.76838000,  0.04521000
148.00944000,  0.04516000
148.25050000,  0.04421000
148.49155000,  0.04265000
148.73261000,  0.04111000
148.97367000,  0.04021000
149.21473000,  0.04015000
149.45579000,  0.04072000
149.69684000,  0.04143000
149.93790000,  0.04188000
150.17896000,  0.04188000
150.42002000,  0.04147000
150.66107000,  0.04085000
150.90213000,  0.04021000
151.14319000,  0.03971000
151.38425000,  0.03941000
151.62530000,  0.03923000
151.86636000,  0.03901000
152.10742000,  0.03857000
152.34848000,  0.03784000
152.58954000,  0.03695000
152.83059000,  0.03616000
153.07165000,  0.03569000
153.31271000,  0.03556000
153.55377000,  0.03554000
153.79482000,  0.03538000
154.03588000,  0.03493000
154.27694000,  0.03434000
154.51800000,  0.03392000
154.75905000,  0.03389000
155.00011000,  0.03424000
155.24117000,  0.03473000
155.48223000,  0.03506000
155.72329000,  0.03500000
155.96434000,  0.03450000
156.20540000,  0.03364000
156.44646000,  0.03258000
156.68752000,  0.03153000
156.92857000,  0.03066000
157.16963000,  0.03015000
157.41069000,  0.03015000
157.65175000,  0.03075000
157.89281000,  0.03184000
158.13386000,  0.03311000
158.37492000,  0.03410000
158.61598000,  0.03448000
158.85704000,  0.03417000
159.09809000,  0.03345000
159.33915000,  0.03277000
159.58021000,  0.03249000
159.82127000,  0.03268000
160.06232000,  0.03308000
160.30338000,  0.03330000
160.54444000,  0.03305000
160.78550000,  0.03230000
161.02656000,  0.03126000
161.26761000,  0.03021000
161.50867000,  0.02932000
161.74973000,  0.02867000
161.99079000,  0.02822000
162.23184000,  0.02798000
162.47290000,  0.02796000
162.71396000,  0.02816000
162.95502000,  0.02847000
163.19608000,  0.02877000
