# wavenumber (k), Specular Transmittance [-]
140.53665000,  0.06278000
140.77771000,  0.06289000
141.01876000,  0.06333000
141.25982000,  0.06381000
141.50088000,  0.06403000
141.74194000,  0.06390000
141.98300000,  0.06351000
142.22405000,  0.06300000
142.46511000,  0.06239000
142.70617000,  0.06154000
142.94723000,  0.06038000
143.18828000,  0.05899000
143.42934000,  0.05772000
143.67040000,  0.05691000
143.91146000,  0.05671000
144.15252000,  0.05698000
144.39357000,  0.05737000
144.63463000,  0.05753000
144.87569000,  0.05728000
145.11675000,  0.05668000
145.35780000,  0.05598000
145.59886000,  0.05548000
145.83992000,  0.05532000
146.08098000,  0.05546000
146.32203000,  0.05565000
146.56309000,  0.05554000
146.80415000,  0.05486000
147.04521000,  0.05356000
147.28627000,  0.05188000
147.52732000,  0.05030000
147.76838000,  0.04929000
148.00944000,  0.04909000
148.25050000,  0.04959000
148.49155000,  0.05045000
148.73261000,  0.05126000
148.97367000,  0.05179000
149.21473000,  0.05200000
149.45579000,  0.05196000
149.69684000,  0.05173000
149.93790000,  0.05126000
150.17896000,  0.05052000
150.42002000,  0.04954000
150.66107000,  0.04853000
150.90213000,  0.04782000
151.14319000,  0.04761000
151.38425000,  0.04787000
151.62530000,  0.04836000
151.86636000,  0.04876000
152.10742000,  0.04888000
152.34848000,  0.04873000
152.58954000,  0.04836000
152.83059000,  0.04782000
153.07165000,  0.04710000
153.31271000,  0.04626000
153.55377000,  0.04546000
153.79482000,  0.04492000
154.03588000,  0.04469000
154.27694000,  0.04466000
154.51800000,  0.04454000
154.75905000,  0.04412000
155.00011000,  0.04338000
155.24117000,  0.04253000
155.48223000,  0.04190000
155.72329000,  0.04171000
155.96434000,  0.04192000
156.20540000,  0.04230000
156.44646000,  0.04258000
156.68752000,  0.04267000
156.92857000,  0.04265000
157.16963000,  0.04259000
157.41069000,  0.04249000
157.65175000,  0.04225000
157.89281000,  0.04190000
158.13386000,  0.04158000
158.37492000,  0.04144000
158.61598000,  0.04144000
158.85704000,  0.04139000
159.09809000,  0.04106000
159.33915000,  0.04036000
159.58021000,  0.03946000
159.82127000,  0.03867000
160.06232000,  0.03823000
160.30338000,  0.03823000
