# wavenumber (k), Specular Transmittance [-]
183.44492000,  0.02201000
183.68598000,  0.02142000
183.92704000,  0.02081000
184.16810000,  0.02032000
184.40915000,  0.01991000
184.65021000,  0.01947000
184.89127000,  0.01899000
185.13233000,  0.01858000
185.37339000,  0.01842000
185.61444000,  0.01865000
185.85550000,  0.01933000
186.09656000,  0.02037000
186.33762000,  0.02157000
186.57867000,  0.02266000
186.81973000,  0.02337000
187.06079000,  0.02360000
187.30185000,  0.02350000
187.54290000,  0.02347000
187.78396000,  0.02386000
188.02502000,  0.02472000
188.26608000,  0.02572000
188.50714000,  0.02639000
188.74819000,  0.02637000
188.98925000,  0.02561000
189.23031000,  0.02428000
189.47137000,  0.02262000
189.71242000,  0.02087000
189.95348000,  0.01926000
190.19454000,  0.01806000
190.43560000,  0.01761000
190.67665000,  0.01799000
190.91771000,  0.01899000
191.15877000,  0.02017000
191.39983000,  0.02112000
191.64089000,  0.02162000
191.88194000,  0.02167000
192.12300000,  0.02143000
192.36406000,  0.02109000
192.60512000,  0.02080000
192.84617000,  0.02066000
193.08723000,  0.02062000
193.32829000,  0.02056000
193.56935000,  0.02028000
193.81041000,  0.01970000
194.05146000,  0.01888000
194.29252000,  0.01806000
194.53358000,  0.01750000
194.77464000,  0.01729000
195.01569000,  0.01738000
195.25675000,  0.01766000
195.49781000,  0.01803000
195.73887000,  0.01835000
195.97992000,  0.01847000
196.22098000,  0.01825000
196.46204000,  0.01764000
196.70310000,  0.01683000
196.94416000,  0.01607000
197.18521000,  0.01593000
197.42627000,  0.01658000
197.66733000,  0.01767000
197.90839000,  0.01859000
198.14944000,  0.01882000
198.39050000,  0.01833000
198.63156000,  0.01758000
198.87262000,  0.01711000
199.11367000,  0.01736000
199.35473000,  0.01827000
199.59579000,  0.01935000
199.83685000,  0.02004000
200.07791000,  0.02003000
200.31896000,  0.01946000
200.56002000,  0.01875000
200.80108000,  0.01823000
201.04214000,  0.01805000
201.28319000,  0.01807000
201.52425000,  0.01816000
201.76531000,  0.01825000
202.00637000,  0.01832000
202.24743000,  0.01826000
202.48848000,  0.01792000
202.72954000,  0.01727000
202.97060000,  0.01654000
203.21166000,  0.01607000
203.45271000,  0.01607000
203.69377000,  0.01650000
203.93483000,  0.01703000
204.17589000,  0.01735000
204.41694000,  0.01722000
204.65800000,  0.01665000
204.89906000,  0.01586000
205.14012000,  0.01515000
205.38118000,  0.01478000
205.62223000,  0.01485000
205.86329000,  0.01528000
206.10435000,  0.01589000
206.34541000,  0.01649000
206.58646000,  0.01693000
206.82752000,  0.01716000
207.06858000,  0.01725000
207.30964000,  0.01730000
207.55070000,  0.01737000
207.79175000,  0.01742000
208.03281000,  0.01727000
208.27387000,  0.01676000
208.51493000,  0.01594000
208.75598000,  0.01508000
208.99704000,  0.01453000
209.23810000,  0.01445000
209.47916000,  0.01469000
209.72021000,  0.01495000
209.96127000,  0.01501000
210.20233000,  0.01486000
210.44339000,  0.01468000
210.68445000,  0.01468000
210.92550000,  0.01487000
211.16656000,  0.01514000
211.40762000,  0.01532000
211.64868000,  0.01534000
211.88973000,  0.01521000
212.13079000,  0.01501000
212.37185000,  0.01477000
212.61291000,  0.01455000
212.85396000,  0.01445000
213.09502000,  0.01452000
213.33608000,  0.01476000
213.57714000,  0.01506000
213.81820000,  0.01527000
214.05925000,  0.01533000
214.30031000,  0.01526000
214.54137000,  0.01516000
214.78243000,  0.01512000
215.02348000,  0.01522000
215.26454000,  0.01545000
215.50560000,  0.01572000
215.74666000,  0.01589000
215.98772000,  0.01583000
216.22877000,  0.01550000
216.46983000,  0.01505000
216.71089000,  0.01461000
216.95195000,  0.01422000
217.19300000,  0.01380000
217.43406000,  0.01327000
217.67512000,  0.01266000
217.91618000,  0.01217000
218.15723000,  0.01199000
218.39829000,  0.01221000
218.63935000,  0.01272000
218.88041000,  0.01330000
219.12147000,  0.01375000
219.36252000,  0.01399000
219.60358000,  0.01403000
219.84464000,  0.01397000
220.08570000,  0.01388000
220.32675000,  0.01381000
220.56781000,  0.01373000
220.80887000,  0.01361000
221.04993000,  0.01340000
221.29099000,  0.01312000
221.53204000,  0.01283000
221.77310000,  0.01266000
222.01416000,  0.01269000
222.25522000,  0.01292000
